CONTENT,STAR
" Mới mua 2 ngày ,Máy chạy ko mượt lắm ,pin lại tụt nhanh,giật lag khi xem youtube,choi games ko ngon lắm",1
"Mới mua được 1 tiếng. Máy lác và chậm. Quá tệ so với giá tiền 8 triệu. Mai lên đổi máy khác được k ạ? ",1
"Mình mua được tuần cảm thấy ko hài lòng . Cảm biến vân tay chậm quá. Máy cực nóng nhất là phần camera khi mình gọi video ",3
"Sản phẳm lỗi bluetoot hát dực dực như mắt cục",3
"Buồn quá buồn. Hieu rất trung thành với habgf samsung. Từ cái thời cù bắp  va bập nắp r len cảm ứng tinh ra mua cũng phải hơn 20chiec.vậy mà đến cái a51 này quá thất vọng .lỗi từa lưa. Cảm úng can tay tệ. Màn hình tệ. He điều hành tệ. Nói chung tệ tát cả trừ  chụp ảnh là thấy ok.mua dc 1 tháng mà ra nhờ kỳ thuật viên kiêm tra 4lan và đổi sang máy mới vãn bị hiện trạng cũ.mát thời gian nen đành chịu sài đỡ vay",1
"Tôi mua A51 đc hơn tuần ,tôi thấy pin nhanh xuống mặc dù tôi k sử dụng. Tôi mua về chưa sử dụng gì mấy. Mà máy hay xuống pin.",2
"Đã sài 5 ngày rât ok mấy anh , màn hình , sống rât mươt , kg có bât kị lôi nào , tôi đã sai a50 , a30 , đều thua xa a51 , riêng tôi cho a51 là sao",2
"Hay rớt mạng, máy chạy khá chậm. Đề nghị ncc chỉnh lại.
Camera sáng ảo. K nét gì cả. Thua ip6",1
"Mới mua dươc 5 tiêng nói chung màn hình ok loa trong ngồi đêu tôt , mới sài ko có , tôi thấy ok chụp hình nét lắm",1
"Mới mua hôm qua , thấy mn chê bluetooth mình mới thử bị lag nghe giựt giựt thiệt chán  , màn hình ám vàng nhiều , đang xài iphone thử đổi dòng khác mà hối hận quá , đúng chẳng con nào dc ẻm iphone , 8tr ra đi 😢😢😢",2
"Mới mua máy 2 ngày thì máy bị reset ( tắt nguồn khởi động lại ) chạy lại thegioididong hỏi thì bảo bật update qua đêm nên bị. Giờ tắt đi rồi ( do chính nhân viên thegioididong tắt ) nhưng vẫn còn bị nữa. Đúng rõ chán 😷 tôi muốn đến thegioididong đổi máy",1
"So với các dòng A đời trước thì A51 quá tệ. Màn hình của mình bị lỗi không mở đc khóa màn hình, tắt nguồn để khởi động lại cũng không tắt được, có cuộc gọi đến cũng k nghe đc.nói chung là đơ toàn tập.",1
"Bluetooth bị lỗi rồi mở nhạc nghe mà cứ bị đứt quãng gây ức chế quá... còn mọi thứ khác thì ổn",2
"Máy mới mua về xài được 10 bựa tự tiện bị đo treo logo 10p sau mới khỏi ding lại được. Tính năng chụp màn hình nứt nguồn với giảm âm lượng không chụp được",1
"Quá tệ,  ứng dụng quá nhiều ko cần thiết. mỗi lần mở là phải chỉnh ánh sáng, màn hình vàng nhòe,vân tay nhận diện chậm, đặc biệt Bluetooth giật giật khó chịu, lần đầu tiên xài hãng sum sung .",1
"Mới mua máy a51 dc 20 ngày mà chán wa màn hình hay dơ đơ.bultut thi luc nghe dc lúc hk.nản vãi",1
"Lỗi blutoth giật lag đã đổi máy khác vẫn vậy...giờ muốn trả máy thì làm sao mua ngày 27",1
"minh mới mua được vai hôm. xài thấy Sóng kém, pin quá tệ mặc dù không xài ứng dụng nhiều.",2
"Màn hình nó bị ám vàng nhìn nó cứ nhòe nhòe ko dc rõ có ai bị giống mình ko,Bluetooth thì tạm dc chưa có hiện tượng giật lag.",2
"Máy sài buletooth bị giựt ngưng và màn hình hay bị tắt đen khi đang gọi mặc dù đang nói chuyện. Nhân viên tư vấn đã đổi sang máy mới. Tuy nhiên về sài cũng bị y chang. Chả lẻ ra đổi hoài sao. Bỏ ra 8 triệu đâu phải nhỏ để mua 1 sản phẩm bị lỗi ntn sao. Viên viên tư vấn nhiệt tình. Cảm thấy mất niềm tin vào samsung. Giờ phải làm sao. Mong ad phản hồi sớm nhất.",2
"Máy lỗi nghe nhạc bluetooth . Ra bảo hảnh thì nhân viên trả lời lỗi cả lô như nhau cái mới đập hộp cũng vẫn bị lỗi. Do hệ điều hành androi 10 có vấn đề . Thế là người dùng bỏ ra 8tr mua phải hàng lỗi mà ko biết đi thắc mắc với ai và ai giải quyết cho mình. Các bạn mua A51 thì nên mang tai nghe đi test trước khi mua !!!",1
"Máy bị lỗi kết nối bluetooth đã đổi máy mới nhưng vẫn bị tình trạng kết nối chập chờn 
Chưa bao giờ sài samsung mà lại ko  hài hài lòng như bây giờ ",3
"Máy đang xài bị đơ. Màng hình bấm k được. Khoảng 5p ms trở lại bình thường. Mua gần dc 1 tháng",3
"Đt xài bị lỗi nhiều quá. Đang xài bị tối màng hình rồi Bluetooth đang nghe bị ngắt quãng. Lần này thất vọng về samsung vô cùng. 8triệu đâu phải ít mà chất lượng quá tệ ",1
"Đã dc đổi máy mới về sd 1 ngày bluetooth bt sang ngày hôm sau tình trạng giật giật tiếp diễn như máy cũ ",2
"Màn hình đang xài tự nhiên tối lại (không xài tính năng tự động điều chỉnh độ sáng), tắt máy mở lại mới được.  Bluetooth bị lỗi, nghe nhạc giật đứt quãng rất ức chế.",2
"Vào youtube khi xem bình luận lại lướt lên không được. Còn hệ thống bán hàng có lẽ gần tết bận rộn nên hơi chậm",3
"Màn hình đang xài tự nhiên tối lại (không xài tính năng tự động điều chỉnh độ sáng), tắt máy mở lại mới được. Tình trạng này xảy ra liên tục, rất khó chịu. Bluetooth bị lỗi, nghe nhạc giật đứt quãng rất ức chế. Sóng mạng quá yếu. Đã cập nhật hệ điều hành phiên bản mới nhất nhưng vẫn không khắc phục được. Quá thất vọng về Samsung Galaxy A51. Đề nghị QTV TGDĐ cần tổng hợp các đánh giá, nhận xét của khách hàng, phản ánh với samsung để họ sớm khắc phục vấn đề này trong các bản cập nhật kế tiếp.",1
"Bluetooth bị lỗi, nghe cứ bị ngắt rồi có lại liên tục, sóng mạng và wifi quá yếu, khởi động lại mới có sóng lại. Pin lúc đầu nhanh hết lắm nhưng sau 1 tuần thì ổn định lại khá ổn",3
"Máy bị lỗi khi nghe nhạc bluetooth giật giật rất khó chịu. Không hiểu tại sao samsung lại để một lỗi lớn như thế .",1
"Cập nhật phần mềm lỗi bluetooth xảy ra hiện tượng khựng, giật gián đoạn phát bluetooth trên thiết bị nhận, máy mới không bị. Những bạn mới mua đừng cập nhật vội",3
"Bluetooth quá tệ nghe cứ bị ngắt quãng. Mới mua 3 ngày mà như vậy rồi thất vọng quá",1
"Máy sài loa bluetooth bị hay ngưng ngưng rồi mới nghe tiếp. Máy lỗi bluetooth hay sao. Khi gọi điện thì màn hình tắt tối thui mặc dù vẫn đang nói chuyện.",2
"Máy lên cập nhập lại bluetooth để khắc phục lỗi hay bị giật giật khi nghe con lại máy ok",1
"Tất cả đều tốt nhưng pin 4000 tụt nhanh quá. Lướt fb nửa tiếng thôi mà tụt gần 20%, Tắt mạng để qua đêm cũng tự tụt pin",3
"Pin hao hơi nhanh , lúc chưa cập nhật phiên bản mới nghe blutooth bình thường . Cập nhật xong giật giật miết xài đc hơn 10 ngày rồi hịc ",3
"Đã bình luận và cho 1* rồi. Nhưng vẫn phải vào cho 1* lần nữa. Quá thất vọng về hiệu năng xử lí của máy. Thua xa con J5 2016 cũ đang dùng. Máy vào mạng kém ko tả được. Chưa kể còn hay đơ. Phí 8tr. Ko nên mua làm gì A51 cả",1
"Máy vào mạng khá chậm. Pin 4000 mà nhanh tụt. Để qua đêm tắt mạng 4g, cáv ứng dụng chìm mà từ 11h đến 6h sáng tụt 25%pin. Vs giá 8tr thì hơi thất vọng về sp này.",2
"Mình đã mua và sài thử, cập nhật lên phiên bản mới nhất bị lỗi blutooth, dù mình có đem ra cửa hàng yêu cầu đổi máy mới mà vẫn ko khắc phục dc lỗi blutooth ",3
"Qua thời gian dùng máy thì máy có các lỗi sau:
- Khi màn hình tắt dùng vân tay để mở khóa trong 5s thì máy bị tối màn hình lại mặc dù đã tắt chế độ tương thích.
- Máy phát Bluetooth cứ bị giựt giựt.
- Máy có viên pin 4000 mà nhanh tụt pin quá.",3
"Galaxy a51 mình mới mua được 3 ngày mà sài thì pin tuột nhanh quá .pin ko cầm đươpc lâu",1
"Ram 6g. Mìh đag chơi liên quân. Nge nhạc .. vậy mà chat zalo máy lại bị giật chậm. Bấm sai lỗi chíh tả tùm lum.",2
"Vì công việc nên mới xài vị trí... đến lúc xài mất cả 1thoi giận mới lên được cái vì trí, rất là tức,, k nhại bén bằng ios, ứng dụng tải về thì ít, nhưng ứng dụng trên máy thì qúa nhiều thật vọng",1
"Máy mới sd được tầm 10 ngày mà màn hìng cảm ứng có dấu hiệu đơ đơ. Nhấp vào ứng dụng không được. Màn hình cảm ứng nhảy loạn xạ lên. Lúc bấm được lúc bấm k được. Hơi thất vọng",3
"Mình đã mua được 16 tiếng.  Dùng tạm được.  Bluetooth chán lắm. Nghe nhạc giật giật.  Camera tạm ổn. ",3
"Máy không mượt, lướt web mà cứ bị khựng lại liên tục. Màn hình đang sáng tự nhiên tối om lại, phải tắt đi bật lại mấy lần mới trở về bình thường, hình như dòng này có nhiều máy bị lỗi như thế. Pin không trâu khi có dung lượng 4000. Nhân viên TGDĐ phục vụ tốt, chuyên nghiệp.",1
"Mình đã mua và xài thử. Và rồi mình quyết định ko bao giờ xài sam sung nữa. Bin mang tiếng 4000 mà xài nhanh hơn bin 3000",2
"Sai lầm khi chọn mua a51😭😭😭 pin thì nhanh tụt 4g và sóng thì tệ cực kì luôn và hay đơ và loạn cảm ứng nữa mới mua dc có vài ngày mà cảm thấy nhiều chục chặc quá luôn đó là mình không chơi game gì luôn đó nha
Thất vọng ",1
"Đang xài tự nhiên màn hình đơ, tối thui, phải tắt máy mở lại thì nó mới trở lại bình thường. Chưa thử chụp hình nhiều nhưng máy tụt pin nhanh kinh khủng. Cảm nhận cá nhân A51 thua J7 prime",3
"Camera không được như kì vọng. Máy bắt mạng kém. Load chậm. Gửi ảnh qua zalo cũng chậm. Nói chung là ko tiếc 8tr. Nhưng thất vọng vì đã kì vọng vào A51. Tôi đã bán nó lỗ 20%. ",1
"👉 Pin 100% dùng lên từ 6h đến 13h còn 55%, dùng bình thường chỉ nghe gọi lên mạng, không quay video không chụp hình. Chụp hình thì rất là đẹp, quay video thì chấp nhận được khi dùng mặc định của máy, còn quay với app của gimbal thì không được. Máy này chỉ để chụp ảnh thôi, còn các tác vụ khác nên suy nghĩ lại trước khi mua.",3
"Máy bắt sóng wifi , 4g quá chậm gui tin nhắn zalo wechat có lúc gửi ko đi, hoặc lâu mới nhận được tin nhắn pin thì xai nhanh hết .",1
"Máy bị lỗi ko cài đặt đc mở khóa khuôn mặt. Pin 4000 mà từ 6h sáng đến 6h chiều đã báo sạc.Tự nhiên mất mã jolibee dù chưa sử dụng. Cảm giác như bị ss lừa. Ko đáng bao nhiêu nhưng gây ức chế cho khách hàng. Từ giờ có lẽ ko bao giờ dùng sản phẩm của ss nữa. Thái độ của nhân viên tgdd rất tốt. Sẽ còn ủng hộ tgdd nhưng ko phải với ss.",1
"Máy xài rất Ok , chụp hình cũng đẹp, máy cầm thấy mỏng, chơi game thì cũng tạm được. Thấy trong tầm giá 8tr k đáng xíu nào. "Dòng này hay bị lỗi Bluetooh khi nghe nhạc"
AE nào mua máy thì nên nhớ Test Bluetooth trước khi lấy, dòng này lỗi Bluetooth khi nghe nhạc nó cứ dựt dựt. (Test 5 đến 10p sẽ có lỗi)",3
"Mình mới mua máy hôm ngày 4/1 mà máy hay bị đơ màn hình cảm ứng lắm. Nhất là cho pé con chơi game xíu là màn hình ko cảm ứng được phải out ra tắt mới được. Mà trò chơi bông hoa của con nít thôi chứ ko phải cài game nặng đó. Nói chung cảm ứng ko mượt và nhận diện khuôn mặt ko tốt",3
"Mới mua đk 2 hôm mà sóng chập chờn quá kg biết do máy hay sao nữa mọi người có thấy vậy kg",1
"sóng  kém máy ko đk đk mượt giật . ss nên cho bản cập nhật mới  khắc phục những lỗi trên . nv nhiệt tình",3
"Máy không mượt, tốc độ mở ứng dụng lâu rất khó chịu đôi khi bị đứng máy. Máy mới mà vậy k boeets xài thời gian nữa thế nào, không đáng gía 8 triệu",3
"Quá thất vọng, mời mua 2 ngày mà xài cảm giác quá tệ luôn, thua cả con J7pro mua năm 2017. Pin thì nhanh hết (chỉ vào Zalo, FB thôi) xài 1 buổi bình thường mà hết 50% pin. Còn bắt sóng Wifi, 3G kém, Chat Zalo có nhiều lúc không nhận được tin, hoặc lâu mới nhận được. Còn kiểu dáng, camera, tốc độ thì Ok. Đề nghị samsung xem lại!",2
"Mình mua máy từ ngày 27/12/2019 ở cửa hàng TDDĐ tại Nguyễn Bỉnh Khiêm.
Xài rất ổn, không chê chỗ nào được.
Cho tới ngày 02/01/2020, máy cảm ứng bị lỗi, nhận diện khuôn mặt và nhận diện vâ  tay kém. Cảm ứng bị lỗi rất tệ bì nó chập chờn hoài, cảm giác như màn hình bị hư vậy. Mong cty xem xét lại sản phẩm. Mình không hài lòng chút nào đối vs sản phẩm mới ra này. Tính ra mình xài chưa đến 2 tuần.",1
"Mấy xài được, camera chụp đẹp. Có điều nhân viên thế giới di động dịch vụ đi xuống. Đặt hàng con này từ sớm có nhiều khuyến mãi. Làm việc xa nhà sáng nhân viên gọi điện bảo đến nhận hàng, hẹn 1,2 ngày a về được ko? Trả lời a về chậm sợ hết hàng khuyến mãi. Học tốc chạy về thì giao máy mà hàng khuyến mãi chưa đủ ( còn thiếu con tai nghe ifit ). Nhắn tin hẹn đến ngày 10 mới có hàng. Đề nghị nhắc nhở nhẹ, giữ chữ tín với khách hàng.",3
"Mình mới nhận máy chiều hôm qua, mình hy vọng vào chụp ảnh, nhưng thất vọng tràn trề. Ko xứng với giá tiền bỏ ra.",1
"Máy quá kém so với mức giá.chơi game lag giật k chơi nổi dù đã hạ cấu hình game xuống mức thấp nhất",1
"Pin tụt quá nhanh. Từ 23h đêm đến 7h sáng mất 12% pin. Đã tắt tất cả ứng dụng. Sóng điện thoại kém. Mở ứng dụng chậm, khởi động máy chậm. Camera trước gọi video bị đen, không đc sáng.",3
